Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2009-12-14,Toone is a smart city construction and operation solutions provider company.,Toone,https://www.crunchbase.com/organization/toone,"Construction, Information Services, Smart Cities","Zhuhai, Guangdong, China, Asia",Series A - Toone,https://www.crunchbase.com/funding_round/toone-series-a--adca890f,1,GF Xinde Investment Management,Early Stage Venture,GF Xinde Investment Management,Series A,4,8000000,CNY,1171478,,,,44000000,CNY,6647861,Yes,,http://www.toone.com.cn/,,IPO,,"410,232"
2010-07-16,BYNEAR TELESOFT specializes in mobile communication network planning and optimization products and technical services.,BYNEAR TELESOFT,https://www.crunchbase.com/organization/bynear-telesoft,"Consulting, Telecommunications, Wireless","Shanghai, Shanghai, China, Asia",Series B - BYNEAR TELESOFT,https://www.crunchbase.com/funding_round/bynear-telesoft-series-b--43c62274,1,China Capital Group,Early Stage Venture,China Capital Group,Series B,4,10000000,CNY,1475833,,,,44460000,CNY,6895815,Yes,,http://www.bynear.com/,,IPO,,"410,275"
2010-10-01,D.cn (Dang Le) is a Chinese provider of mobile game downloads for smartphone users.,Dang Le,https://www.crunchbase.com/organization/dang-le,"Apps, Gaming, Internet, Mobile","Beijing, Beijing, China, Asia",Series A - Dang Le,https://www.crunchbase.com/funding_round/dang-le-series-a--1c989423,1,Qiming Venture Partners,Early Stage Venture,Qiming Venture Partners,Series A,2,12000000,USD,12000000,,,,32000000,USD,32000000,Yes,,http://www.d.cn,$1M to $10M,Early Stage Venture,,"410,789"
2010-12-31,Youpeng Pule provides digital distribution and cloud services.,Youpeng Yingshi,https://www.crunchbase.com/organization/youpeng-yingshi,"Internet, Media and Entertainment, TV","Beijing, Beijing, China, Asia",Series A - Youpeng Yingshi,https://www.crunchbase.com/funding_round/youpeng-yingshi-series-a--80f9b811,1,Longding Chuangye Touzi,Early Stage Venture,Longding Chuangye Touzi,Series A,4,20000000,USD,20000000,,,,126154955,USD,126154955,Yes,,http://www.voole.com,,Late Stage Venture,,"411,074"
2009-10-14,"Supoin provides automatic identification products, IOT mobile products and enterprise mobile application service.",Supoin,https://www.crunchbase.com/organization/supoin,"Enterprise Applications, Internet of Things, Mobile","Shenzhen, Guangdong, China, Asia",Series A - Supoin,https://www.crunchbase.com/funding_round/supoin-series-a--c132a408,1,Guocheng Investment,Early Stage Venture,Guocheng Investment,Series A,4,10000000,CNY,1464784,,,,63000000,CNY,9595192,Yes,,http://www.supoin.com/,,Late Stage Venture,,"407,209"
2010-12-01,"Moonbasa is an online fashion boutique that carries a selection of stylish lingerie, clothing and menswear.",Moonbasa,https://www.crunchbase.com/organization/moonbasa,"E-Commerce, Fashion, Lingerie","Shanghai, Shanghai, China, Asia",Series C - Moonbasa,https://www.crunchbase.com/funding_round/moonbasa-series-c--e03c7741,1,Tiger Fund,Late Stage Venture,Tiger Fund,Series C,4,60000000,USD,60000000,,,,137000000,USD,137000000,Yes,,http://www.moonbasa.us,,Late Stage Venture,,"407,223"
2010-07-29,Yite Medical is a provider of medical gas engineering and medical cleaning engineering.,"Hunan Eter Electronic Medical Engineering Stock Co.,Ltd",https://www.crunchbase.com/organization/hunan-eter-electronic-medical-engineering-stock-co-ltd,"Information Technology, Medical","Changshahsien, Hunan, China, Asia","Series A - Hunan Eter Electronic Medical Engineering Stock Co.,Ltd",https://www.crunchbase.com/funding_round/hunan-eter-electronic-medical-engineering-stock-co-ltd-series-a--157c9eea,1,Lugu Venture Capital,Early Stage Venture,Lugu Venture Capital,Series A,3,10000000,CNY,1475531,,,,60400000,CNY,9659872,Yes,,http://www.eter.cn/,,IPO,,"409,218"
2010-12-06,tfedu.net is an educational software enterprise that provides education and information services.,tfedu.net,https://www.crunchbase.com/organization/tfedu-net,"Education, Information Services, Software","Haidian, Beijing, China, Asia",Series A - tfedu.net,https://www.crunchbase.com/funding_round/tfedu-net-series-a--35b38ca8,1,Daosi Intelligent Technology,Early Stage Venture,Daosi Intelligent Technology,Series A,5,10000000,CNY,1503407,,,,91880000,CNY,14110004,Yes,,http://www.tfedu.net/,,M&A,,"416,950"
2009-05-25,Typrotech provides smart security management solutions for various industries.,Typrotech,https://www.crunchbase.com/organization/typrotech,"Internet of Things, Physical Security, Security","Shanghai, Shanghai, China, Asia",Angel Round - Typrotech,https://www.crunchbase.com/funding_round/typrotech-angel--57e27dd8,1,Shanshan Venture Capital,Seed,Shanshan Venture Capital,Angel,4,18000000,CNY,2637458,,,,161530000,CNY,25222276,Yes,,http://www.typrotech.com/,,IPO,,"417,767"
2009-12-10,Zhongce Che Kongjian is a platform that provides automobile insurance services.,Zhongce Che Kongjian,https://www.crunchbase.com/organization/zhongce-che-kongjian,"Automotive, Big Data, Internet","Hangzhou, Zhejiang, China, Asia",Series A - Zhongce Che Kongjian,https://www.crunchbase.com/funding_round/zhongce-che-kongjian-series-a--f34d9cb1,1,Hangzhou Financial Investment,Early Stage Venture,Hangzhou Financial Investment,Series A,4,10000000,CNY,1464714,,,,62800000,CNY,9903845,Yes,,http://www.zcckj.com/,,M&A,,"417,903"
2010-01-01,Wangpiao is an online pre-sale and ticket purchase service platform.,Wangpiao,https://www.crunchbase.com/organization/wangpiao,"Consumer, Media and Entertainment, Ticketing","Haidian, Beijing, China, Asia",Series A - Wangpiao,https://www.crunchbase.com/funding_round/wangpiao-series-a--0711797c,1,Shanda Interactive Entertainment Limited,Early Stage Venture,Shanda Interactive Entertainment Limited,Series A,2,30000000,CNY,4393185,,,,50000000,CNY,7565701,Yes,,http://www.wangpiao.com,,M&A,,"418,526"
2010-12-01,7GeGe is a retailer of fashionable and contemporary apparel.,7GeGe,https://www.crunchbase.com/organization/7gege,"Apparel, Fashion, Retail, Shoes","Hangzhou, Zhejiang, China, Asia",Series A - 7GeGe,https://www.crunchbase.com/funding_round/7gege-series-a--0b80994b,1,Legend Capital,Early Stage Venture,Legend Capital,Series A,2,100000000,CNY,15007282,,,,120000000,CNY,18045575,Yes,,http://www.7gege.com/,,M&A,,"418,611"
2009-03-13,GREAN TECHNOLOGY develops software products for ecological and environmental quality monitoring.,GREAN TECHNOLOGY,https://www.crunchbase.com/organization/grean-technology,"Environmental Consulting, Information Technology, Software","Hangzhou, Zhejiang, China, Asia",Venture Round - GREAN TECHNOLOGY,https://www.crunchbase.com/funding_round/grean-technology-series-unknown--4ac35528,1,Tongjing Xinnengyuan Jituan,,Tongjing Xinnengyuan Jituan,Venture - Series Unknown,3,50000000,CNY,7312179,,,,101330000,CNY,15109823,Yes,,http://www.grean.com.cn,,IPO,,"419,109"
2010-05-31,Hengda Gufen is a shoe and apparel manufacturing and seller company.,Hengda Gufen,https://www.crunchbase.com/organization/hengda-gufen,"Apparel, Manufacturing, Sales, Shoes","Qingdao Shi, Shandong, China, Asia",Series A - Hengda Gufen,https://www.crunchbase.com/funding_round/hengda-gufen-series-a--65f7ccfd,1,Fosun Pharma,Early Stage Venture,Fosun Pharma,Series A,4,118530000,CNY,17355137,,,,250830000,CNY,37992916,Yes,,http://www.hengda-group.com,,IPO,,"419,289"
2010-03-01,Golfbox operates a sports digital TV channel to broadcasts 24-hour professional golf programs and information.,Golfbox,https://www.crunchbase.com/organization/golfbox-b269,"Golf, Sports, TV","Guangzhou, Guangdong, China, Asia",Seed Round - Golfbox,https://www.crunchbase.com/funding_round/golfbox-b269-seed--d238e495,1,CBC Capital,Seed,,Seed,1,,,,,,,,,,Yes,,https://www.golfbox.cn/,,Seed,,"419,506"
2009-06-26,Zhengfang Ruanjian is an information technology company that provides educational software.,Zhengfang Ruanjian,https://www.crunchbase.com/organization/zhengfang-ruanjian,"EdTech, Information Technology, Software","Hangzhou, Zhejiang, China, Asia",Series A - Zhengfang Ruanjian,https://www.crunchbase.com/funding_round/zhengfang-ruanjian-series-a--3a500381,1,GF Xinde Investment Management,Early Stage Venture,GF Xinde Investment Management,Series A,3,10000000,CNY,1463170,,,,33000000,CNY,5169051,Yes,,http://www.zfsoft.com/,,Early Stage Venture,,"413,564"
2009-07-25,Best Logistics is a logistics supply chain service provider.,Best,https://www.crunchbase.com/organization/best-logistics-technology,"Information Technology, Logistics, Public Transportation, Supply Chain Management","Hangzhou, Zhejiang, China, Asia",Series B - Best,https://www.crunchbase.com/funding_round/best-logistics-technology-series-b--f075e2be,1,IDG Capital,Early Stage Venture,IDG Capital,Series B,9,,,,,,,947146328,USD,947146328,Yes,,http://www.best-inc.com/en/,$1B to $10B,IPO,,"414,354"
2009-01-07,Laoniangjiu Catering is a chinese fast-food chain that promotes a low-calorie diet.,Lao Niangjiu,https://www.crunchbase.com/organization/lao-niangjiu,"Food and Beverage, Restaurants, Snack Food","Huzhou, Zhejiang, China, Asia",Angel Round - Lao Niangjiu,https://www.crunchbase.com/funding_round/lao-niangjiu-angel--b13b88b0,1,Fosun Pharma,Seed,Fosun Pharma,Angel,2,3000000,CNY,438961,,,,13000000,CNY,1971777,Yes,,http://www.chinauff.com/,,Early Stage Venture,,"414,686"
2010-12-07,MoneCity is a software company that provides retail software services for businesses.,MoneCity,https://www.crunchbase.com/organization/monecity,"Computer, Retail, Software","Xiamen, Fujian, China, Asia",Angel Round - MoneCity,https://www.crunchbase.com/funding_round/monecity-angel--b6cd618e,1,Xiamen Hengcheng Asset Management,Seed,Xiamen Hengcheng Asset Management,Angel,2,3000000,CNY,451407,,,,13000000,CNY,2068323,Yes,,http://www.monecity.cn/,,Early Stage Venture,,"414,941"
2010-11-04,VIDEOTREC is a video image surveillance products and industry solutions.,VIDEOTREC,https://www.crunchbase.com/organization/videotrec,"Industrial, Security, Video","Shenzhen, Guangdong, China, Asia",Series A - VIDEOTREC,https://www.crunchbase.com/funding_round/videotrec-series-a--5675954d,1,Ivy Capital,Early Stage Venture,Ivy Capital,Series A,2,20000000,USD,20000000,,,,23127385,USD,23127385,Yes,,http://www.videotrec.cn,,M&A,,"415,557"
2009-09-22,Chunguang Jiuhui is a herbal medicine and health food production and distribution company.,Chunguang Jiuhui,https://www.crunchbase.com/organization/chunguang-jiuhui,"Biotechnology, Food Processing, Health Care, Medical, Pharmaceutical","Changshahsien, Hunan, China, Asia",Angel Round - Chunguang Jiuhui,https://www.crunchbase.com/funding_round/chunguang-jiuhui-angel--b5bcb9b1,1,Hunan Hi-Tech Venture Capital,Seed,Hunan Hi-Tech Venture Capital,Angel,2,3000000,CNY,439439,,,,13000000,CNY,1979906,Yes,,http://www.hncgjh.com/,,Early Stage Venture,,"421,261"
2009-09-07,pansum is a cooking robot development company.,pansum,https://www.crunchbase.com/organization/pansum,"Commercial, Intelligent Systems, Robotics","Nanshanqu, Guangdong, China, Asia",Series A - pansum,https://www.crunchbase.com/funding_round/pansum-series-a--5c459385,1,Tianjixing Investment,Early Stage Venture,Tianjixing Investment,Series A,3,3000000,CNY,439286,,,,19330000,CNY,3012318,Yes,,http://www.pansum.com,$10M to $50M,IPO,,"421,482"
2009-04-15,Temobi.com provides online data monitoring services for various online scenarios.,Temobi.com,https://www.crunchbase.com/organization/temobi-com,"Information Services, Information Technology, Internet","Shenzhen, Guangdong, China, Asia",Series B - Temobi.com,https://www.crunchbase.com/funding_round/temobi-com-series-b--b8d776c9,1,Green Pine Capital Partners,Early Stage Venture,Green Pine Capital Partners,Series B,6,20000000,CNY,2926972,,,,168000000,CNY,25248846,Yes,,http://www.temobi.com,,Late Stage Venture,,"422,023"
2010-07-07,Xinwei is a wireless communication service provider.,Xinwei,https://www.crunchbase.com/organization/xinwei,"Communication Hardware, Wireless","Haidian, Beijing, China, Asia",Post-IPO Equity - Xinwei,https://www.crunchbase.com/funding_round/xinwei-post-ipo-equity--02c05e6e,1,Beijing Kaitongda Dianxin Gaokeji,,Beijing Kaitongda Dianxin Gaokeji,Post-IPO Equity,5,50000000,CNY,7378153,,,,203000000,CNY,31783838,Yes,,http://www.xinweigroup.com.cn,,IPO,,"422,121"
2010-06-18,"Lyceem Network offers marketing, logistic, distribution, sales and after-sales solutions for businesses.",Lyceem Network,https://www.crunchbase.com/organization/lyceem-network,"Advertising, Big Data, Digital Marketing, Internet","Shanghai, Shanghai, China, Asia",Angel Round - Lyceem Network,https://www.crunchbase.com/funding_round/lyceem-network-angel--393d8292,1,Hubei Bohui Trading,Seed,Hubei Bohui Trading,Angel,2,3000000,CNY,439420,,,,13000000,CNY,2011948,Yes,,http://www.lyceemnetwork.com/,,Early Stage Venture,,"422,379"
2009-09-09,"Brightease is an information technology company that provides mental health services, software, and hardware products.",Brightease,https://www.crunchbase.com/organization/brightease,"Health Care, Information Technology, Mental Health, Software","Fengtai, Beijing, China, Asia",Series A - Brightease,https://www.crunchbase.com/funding_round/brightease-series-a--e7470b2d,1,Shanghai Nami Venture Capital,Early Stage Venture,Shanghai Nami Venture Capital,Series A,3,10000000,CNY,1464397,,,,43000000,CNY,6273744,Yes,,http://www.brightease.com/,,Late Stage Venture,,"422,849"
2010-08-26,YAFEI DENTAL is a dental care hospital.,YAFEI DENTAL,https://www.crunchbase.com/organization/yafei-dental,"Customer Service, Dental, Health Care, Hospital","Chengdu, Sichuan, China, Asia",Series A - YAFEI DENTAL,https://www.crunchbase.com/funding_round/yafei-dental-series-a--b5f42e5a,1,CELP,Early Stage Venture,CELP,Series A,2,10000000,CNY,1470479,,,,30000000,CNY,4734421,Yes,,http://chinayafei.com,,Early Stage Venture,,"422,928"
2010-08-01,"CAR Inc., the largest car rental company in China and a Hong Kong Stock Exchange listed public company.",CAR,https://www.crunchbase.com/organization/china-auto-rental-holdings,"Automotive, Rental","Beijing, Beijing, China, Asia",Series B - CAR,https://www.crunchbase.com/funding_round/china-auto-rental-holdings-series-b--cb3fccff,1,Legend Capital,Early Stage Venture,Legend Capital,Series B,6,1000000000,CNY,147535885,,,,904435885,USD,904435885,Yes,,http://en.zuche.com/,$100M to $500M,IPO,,"423,253"
2010-01-01,Oriental Shopping is an e-commerce platform for consumer goods.,Dongfang Gouwu,https://www.crunchbase.com/organization/dongfang-gouwu,"Consumer Goods, E-Commerce, Shopping","Shanghai, Shanghai, China, Asia",Series C - Dongfang Gouwu,https://www.crunchbase.com/funding_round/dongfang-gouwu-series-c--83351b9f,1,IDG Capital,Late Stage Venture,IDG Capital,Series C,4,30000000,CNY,4393185,,,,30407644,USD,30407644,Yes,,http://www.ocj.com.cn/,,Late Stage Venture,,"424,997"
2010-01-01,BizArk is a marketing services provider in China.,BizArk,https://www.crunchbase.com/organization/bizark,"Brand Marketing, E-Commerce, Marketing","Changzhou, Zhejiang, China, Asia",Series A - BizArk,https://www.crunchbase.com/funding_round/bizark-series-a--f6d67055,1,IDG Capital,Early Stage Venture,IDG Capital,Series A,2,10000000,USD,10000000,,,,50000000,USD,50000000,Yes,,http://thebizark.com,$1M to $10M,,,"425,949"
2009-02-01,"Time Made is an E-commerce company focuses on research and development, production and sales of women's shoe.",Time Made,https://www.crunchbase.com/organization/time-made,"E-Commerce, Fashion, Web Design","Houjie, Guangdong, China, Asia",Seed Round - Time Made,https://www.crunchbase.com/funding_round/time-made-seed--ff69998a,1,Shunwei Capital,Seed,Shunwei Capital,Seed,3,8000000,CNY,1169401,,,,8169401,USD,8169401,Yes,,http://www.timemade.cn,,Early Stage Venture,,"426,393"
2010-01-01,"bFuture provides distribution, logistics, retail solutions services.",bFuture,https://www.crunchbase.com/organization/bfuture,"Cloud Computing, Logistics, Retail","Beijing, Beijing, China, Asia",Series A - bFuture,https://www.crunchbase.com/funding_round/bfuture-series-a--10842c5b,1,ZGC Group,Early Stage Venture,ZGC Group,Series A,3,20000000,CNY,2928790,,,,123000000,CNY,19688717,Yes,,http://www.bfuture.com.cn/,,Early Stage Venture,,"426,469"
2010-11-01,"Zhou Heiya specializes in the deep processing of cooked and stewed food such as duck, goose, and vegetarian products.",Zhou Heiya,https://www.crunchbase.com/organization/zhou-heiya,"Cooking, Food Processing","Wuhan, Hubei, China, Asia",Series A - Zhou Heiya,https://www.crunchbase.com/funding_round/zhou-heiya-series-a--4d46597f,1,Tiantu Capital,Early Stage Venture,Tiantu Capital,Series A,2,58000000,CNY,8660071,,,,208000000,CNY,32284864,Yes,,https://www.zhouheiya.us,,IPO,,"426,900"
