Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-08-28,AI Tire is a provider of big data development and life cycle management services.,52tyre.com,https://www.crunchbase.com/organization/52tyre-com,"Automotive, Retail, Sales","Qingpu, Shanghai, China, Asia",Seed Round - 52tyre.com,https://www.crunchbase.com/funding_round/52tyre-com-seed--da616505,2,"Chunxiao Capital, Hc360.com",Seed,Chunxiao Capital,Seed,2,60000000,CNY,9079448,,,,80000000,CNY,11924277,Yes,,https://www.52tyre.com/,,Early Stage Venture,,"281,413"
2017-06-30,Tian Jian is engaged in the development of medical information systems.,TIAN JIAN,https://www.crunchbase.com/organization/tian-jian,"Health Care, Information Services, Information Technology, Medical","Beijing, Beijing, China, Asia",Angel Round - TIAN JIAN,https://www.crunchbase.com/funding_round/tian-jian-angel--25da59a2,8,"Beijing E-town International Investment & Development, egova, Fortune Venture Capital, Guangzhou Defu, Richlink Capital, South China Venture Capital, Tianjin Qianjin Fangyuan Touzi, Zhengxinhe Touzi",Seed,,Angel,1,3000000,CNY,442657,,,,3000000,CNY,442657,Yes,,https://www.medvision.com.cn,,Seed,,"281,724"
2017-09-05,"Zheng Heng is a supplier of R&D, casting, machining, and modeling products.",ZHENG HENG,https://www.crunchbase.com/organization/zheng-heng,"Automotive, Construction, Mechanical Engineering","Chengdu, Sichuan, China, Asia",Post-IPO Equity - ZHENG HENG,https://www.crunchbase.com/funding_round/zheng-heng-post-ipo-equity--82de9892,8,"Blue Ocean Capital, CINDAFUND INVESTMENT, Leading Capital, Longtian Chuangtou, Qiaojing Capital, Shenzhen Jingshihuiyin Jijin Guanli Youxian Gongsi, Shenzhen Zhongyi Jijin Guanli Youxian Gongsi, Yingchuang Dehong",,,Post-IPO Equity,2,200000000,CNY,30588055,,,,250000000,CNY,38287754,Yes,,http://www.zhdlen.com/,,IPO,,"281,745"
2017-08-27,Distinct Healthcare is an operator of private healthcare clinics.,Distinct Healthcare,https://www.crunchbase.com/organization/distinct-healthcare,"Health Care, Hospital, Medical","Shenzhen, Guangdong, China, Asia",Series C - Distinct Healthcare,https://www.crunchbase.com/funding_round/distinct-healthcare-series-c--4c263c7f,5,"CICC, Matrix Partners China, Qianhai Fund of Funds, Shuimu Fund, Tiantu Capital",Late Stage Venture,Matrix Partners China,Series C,3,40000000,USD,40000000,,,,57500000,USD,57500000,Yes,,http://www.distinctclinic.com/,,Late Stage Venture,,"283,359"
2017-08-28,58fangdai is a national rental staging leaders living under the scenes of consumer financial service providers.,58fangdai,https://www.crunchbase.com/organization/58fangdai,"Financial Services, Lending, Rental","Nanjing, Jiangsu, China, Asia",Series E - 58fangdai,https://www.crunchbase.com/funding_round/58fangdai-series-e--630221e8,6,"9C Capital, 9F Group, Mingdaojinkong, Phoenix Finance, Phoenix Satellite Television, Will Hunting Capital",Late Stage Venture,Mingdaojinkong,Series E,6,300000000,CNY,45397242,,,,156077558,USD,156077558,Yes,,http://www.58fangdai.com,,Late Stage Venture,,"283,470"
2017-09-15,United Imaging Healthcare develops and manufactures medical equipment and solutions.,United Imaging Healthcare,https://www.crunchbase.com/organization/united-imaging-healthcare,"Health Care, Health Diagnostics, Manufacturing, Medical, Medical Device","Shanghai, Shanghai, China, Asia",Series A - United Imaging Healthcare,https://www.crunchbase.com/funding_round/united-imaging-healthcare-series-a--fbb1af47,5,"China Life Insurance, CICC, CITIC Securities, CMB International Capital Corporation, SDIC Fund Management",Early Stage Venture,SDIC Fund Management,Series A,1,3300000000,CNY,503490102,29700000000,CNY,4531410917,3300000000,CNY,503490102,Yes,,https://usa.united-imaging.com,$1B to $10B,Early Stage Venture,,"283,589"
2017-07-25,Momenta is a developer of autonomous driving technology designed to improve efficiency.,Momenta,https://www.crunchbase.com/organization/momenta-ai,"Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Mapping Services, Software","Beijing, Beijing, China, Asia",Series B - Momenta,https://www.crunchbase.com/funding_round/momenta-ai-series-b--acf7f0fc,6,"Cathay Innovation, Mercedes-Benz Group AG, NIO Capital, Shunwei Capital, Sinovation Ventures, UnityVC",Early Stage Venture,NIO Capital,Series B,10,46000000,USD,46000000,,,,1203150880,USD,1203150880,Yes,,https://www.momenta.cn,$10M to $50M,Late Stage Venture,,"284,116"
2017-06-28,"Zai Lab brings transformative medicines for cancer, autoimmune, and infectious diseases to patients in China and around the world.",Zai Lab,https://www.crunchbase.com/organization/zai-lab,"Biotechnology, Health Care, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series C - Zai Lab,https://www.crunchbase.com/funding_round/zai-lab-series-c--d4308b97,5,"Cormorant Asset Management, OrbiMed, Qiming Venture Partners, Rock Springs Capital, Vivo Capital",Late Stage Venture,OrbiMed,Series C,10,30000000,USD,30000000,,,,2236280000,USD,2236280000,Yes,,https://zailaboratory.com,$100M to $500M,IPO,1,"285,737"
2017-08-30,Waterdrop is a leading technology platform dedicated to insurance and healthcare service with a positive social impact.,Waterdrop,https://www.crunchbase.com/organization/shuidihuzhu,"Health Care, Health Insurance, Insurance, InsurTech, Medical","Beijing, Beijing, China, Asia",Series A - Waterdrop,https://www.crunchbase.com/funding_round/shuidihuzhu-series-a--7cd5ef74,5,"Gaorong Capital, IDG Capital, Meituan, Sinovation Ventures, Tencent",Early Stage Venture,Tencent,Series A,9,160000000,CNY,24258681,,,,631702660,USD,631702660,Yes,,https://www.waterdrop-inc.com/,$50M to $100M,IPO,1,"285,791"
2017-08-08,Hangzhou Just Biotherapeutics is a comprehensive high-tech design company.,Hangzhou Just Biotherapeutics (Just China),https://www.crunchbase.com/organization/hangzhou-just-biotherapeutics-just-china,"Biopharma, Biotechnology, Health Care, Medical, Pharmaceutical","Hangzhou, Zhejiang, China, Asia",Series B - Hangzhou Just Biotherapeutics (Just China),https://www.crunchbase.com/funding_round/hangzhou-just-biotherapeutics-just-china-series-b--a8758c6d,6,"ARCH Venture Partners, Bank of China, Bank of Hangzhou, Lilly Asia Ventures, Taikang Insurance Group, Temasek Holdings",Early Stage Venture,Temasek Holdings,Series B,5,400000000,CNY,59617032,,,,147617032,USD,147617032,Yes,,http://www.justbiochina.com/just-en/,$1M to $10M,M&A,,"286,371"
2017-06-28,iErmu Smart Camera is a smart camera development company.,iErmu Smart Camera,https://www.crunchbase.com/organization/iermu-smart-camera,"Consumer Electronics, Security, Video","Beijing, Beijing, China, Asia",Series D - iErmu Smart Camera,https://www.crunchbase.com/funding_round/iermu-smart-camera-series-d--fe0e20e0,2,"Jianmu Investment, Shanghai Boyong Asset Management",Late Stage Venture,Shanghai Boyong Asset Management,Series D,5,50000000,COP,16553,,,,4826387,USD,4826387,Yes,,http://www.iermu.com/,,Late Stage Venture,,"286,779"
2017-08-02,"ANKELIFE specializes in the research, development, and production of genetic engineering drugs in the cosmetics field.",ANKELIFE,https://www.crunchbase.com/organization/ankelife,"Biotechnology, Cosmetics, Health Care, Pharmaceutical, Product Research","Hefei, Anhui, China, Asia",Series B - ANKELIFE,https://www.crunchbase.com/funding_round/ankelife-series-b--ef2f00e5,1,Hefei High-tech VC,Early Stage Venture,Hefei High-tech VC,Series B,3,20000000,CNY,2974704,,,,33000000,CNY,4933378,Yes,,http://www.ankelife.com/,$1M to $10M,Early Stage Venture,,"288,873"
2017-09-05,NANAO specializes in the production of oxygen for automobiles and motorcycles.,NANAO,https://www.crunchbase.com/organization/nanao-d481,"Automotive, Sales, Sensor","Hangzhou, Zhejiang, China, Asia",Series A - NANAO,https://www.crunchbase.com/funding_round/nanao-d481-series-a--9bef6564,1,Yonghua Capital,Early Stage Venture,Yonghua Capital,Series A,2,10000000,CNY,1529403,,,,13000000,CNY,2022187,Yes,,http://www.nanaotech.net,,Early Stage Venture,,"289,096"
2017-09-14,Che Youyuan is a mobile internet platform that provides car assistance services.,Che Youyuan,https://www.crunchbase.com/organization/che-youyuan,"Apps, Automotive, Mobile","Shenzhen, Guangdong, China, Asia",Series A - Che Youyuan,https://www.crunchbase.com/funding_round/che-youyuan-series-a--b29aa560,1,Ping An,Early Stage Venture,Ping An,Series A,2,10000000,CNY,1525853,,,,13000000,CNY,2006062,Yes,,https://www.cyy928.com/,,Early Stage Venture,,"289,683"
2017-07-20,V5FOX is an e-sports online jewelry trading platform.,V5FOX,https://www.crunchbase.com/organization/v5fox,"E-Commerce, Sales, Sports","Nanjing, Jiangsu, China, Asia",Angel Round - V5FOX,https://www.crunchbase.com/funding_round/v5fox-angel--c48310e2,1,7881.com,Seed,7881.com,Angel,1,3000000,CNY,443814,,,,3000000,CNY,443814,Yes,,https://www.v5fox.com,,Seed,,"289,965"
2017-07-06,"Zhongtopia is a critical illness, mutual aid, and health management platform.",Zhongtopia,https://www.crunchbase.com/organization/zhongtopia,"Communities, Health Care","Hongkou, Shanghai, China, Asia",Series A - Zhongtopia,https://www.crunchbase.com/funding_round/zhongtopia-series-a--60fa2334,1,Xiaobo Wu,Early Stage Venture,Xiaobo Wu,Series A,2,10000000,CNY,1470468,,,,110000000,CNY,16148505,Yes,,http://www.zhongtuobang.com/,,Early Stage Venture,,"290,579"
2017-09-01,XFTEA is a tea planting and processing brand that manufactures and sells tea equipment.,XFTEA,https://www.crunchbase.com/organization/xftea,"Consumer Goods, Manufacturing, Tea","Changshahsien, Hunan, China, Asia",Series A - XFTEA,https://www.crunchbase.com/funding_round/xftea-series-a--bc6e9cc6,1,Nongfa Zhongdian,Early Stage Venture,Nongfa Zhongdian,Series A,2,10000000,CNY,1524100,,,,13000000,CNY,1988619,Yes,,http://www.csxiangfeng.com,,Early Stage Venture,,"290,802"
2017-07-01,MASS HORN GROUP is a film and television drama production and advertising and marketing service provider.,MASS HORN GROUP,https://www.crunchbase.com/organization/mass-horn-group,"Advertising, Film Production, TV Production","Xuhui, Shanghai, China, Asia",Series B - MASS HORN GROUP,https://www.crunchbase.com/funding_round/mass-horn-group-series-b--76c6e18f,1,Strait Capital Investment Group,Early Stage Venture,Strait Capital Investment Group,Series B,1,20000000,CNY,2950919,,,,20000000,CNY,2950919,Yes,,http://www.masshorn.com/,$1M to $10M,Early Stage Venture,,"291,546"
2017-07-17,Chaina's financial technology film.,Hairongyi.com,https://www.crunchbase.com/organization/hairongyi-com,"Film, Financial Services, FinTech, Risk Management","Qingdao Shi, Shandong, China, Asia",Series A - Hairongyi.com,https://www.crunchbase.com/funding_round/hairongyi-com-series-a--f9568b8c,1,Rouhigh,Early Stage Venture,Rouhigh,Series A,1,200000000,CNY,29543289,,,,200000000,CNY,29543289,Yes,,https://www.hairongyi.com/,,Early Stage Venture,,"290,886"
2017-08-01,Dalen is an electronic manufacturing company that offers home lights and remote control lights.,Dalen,https://www.crunchbase.com/organization/dalen,"Electronics, Hardware, Lighting, Manufacturing","Suzhou, Jiangsu, China, Asia",Post-IPO Equity - Dalen,https://www.crunchbase.com/funding_round/dalen-post-ipo-equity--9c4ab230,1,ZSVC,,ZSVC,Post-IPO Equity,2,37700000,USD,37700000,,,,38467918,USD,38467918,Yes,,http://www.dalen-tech.com/,,IPO,,"286,855"
2017-06-27,Amplicon Gene offers clinical testing services.,Amplicon Gene,https://www.crunchbase.com/organization/amplicon-gene,"Biotechnology, Health Care, Medical, Service Industry","Minhang, Shanghai, China, Asia",Angel Round - Amplicon Gene,https://www.crunchbase.com/funding_round/amplicon-gene-angel--cf0e58cd,1,Taizhou Huaxin Venture Capital Management,Seed,Taizhou Huaxin Venture Capital Management,Angel,1,3000000,CNY,440341,,,,3000000,CNY,440341,Yes,,https://www.amplicongene.com/,,Seed,,"289,284"
2017-09-08,Wanneng Xiaoge is a home repair service company that provides home cleaning and furniture maintenance services.,Wanneng Xiaoge,https://www.crunchbase.com/organization/wanneng-xiaoge,"Furniture, Home Services, Professional Services","Haidian, Beijing, China, Asia",Series A - Wanneng Xiaoge,https://www.crunchbase.com/funding_round/wanneng-xiaoge-series-a--d6ef65c9,1,Lanyuan Ziben,Early Stage Venture,Lanyuan Ziben,Series A,2,10000000,CNY,1543269,,,,13000000,CNY,2012447,Yes,,http://www.wannengxiaoge.com,,Early Stage Venture,,"287,599"
2017-08-09,COOKOO is an automotive and pan-industrial computing platform solution provider.,COOKOO,https://www.crunchbase.com/organization/cookoo-4de4,"Automotive, Software","Nanshanqu, Guangdong, China, Asia",Series A - COOKOO,https://www.crunchbase.com/funding_round/cookoo-4de4-series-a--182ef2d4,1,Leaguer Group,Early Stage Venture,Leaguer Group,Series A,2,20000000,CNY,2997714,,,,30000000,CNY,4524245,Yes,,http://www.cookoo.com.cn/,,Early Stage Venture,,"290,412"
2017-08-31,"Aiyoyouxing is an e-commerce application for shoes, bags, and accessories.",Aiyoyouxing,https://www.crunchbase.com/organization/aiyoyouxing,"E-Commerce, Shoes, Shopping","Jingan, Shanghai, China, Asia",Series B - Aiyoyouxing,https://www.crunchbase.com/funding_round/aiyoyouxing-series-b--afdb65f5,1,K2VC,Early Stage Venture,K2VC,Series B,3,20000000,CNY,3034909,,,,33000000,CNY,4993091,Yes,,http://shandjj.com/,,Early Stage Venture,,"289,619"
2017-08-24,Yunhaiyao is a cuisine restaurant brand that provides meat dish flavor food brands.,Yunhaiyao,https://www.crunchbase.com/organization/yunhaiyao,"Consumer, Food and Beverage, Restaurants","Fangshan, Beijing, China, Asia",Series C - Yunhaiyao,https://www.crunchbase.com/funding_round/yunhaiyao-series-c--754dd6b0,1,Yunyao Zixun,Late Stage Venture,Yunyao Zixun,Series C,3,30000000,CNY,4503085,,,,17748641,USD,17748641,Yes,,http://www.yunhaiyao.com/,,Late Stage Venture,,"289,780"
2017-07-07,HeCheng Dongman is an animation production company.,HeCheng Dongman,https://www.crunchbase.com/organization/hecheng-dongman,"Animation, Content, Mobile","Guangzhou, Guangdong, China, Asia",Series B - HeCheng Dongman,https://www.crunchbase.com/funding_round/hecheng-dongman-series-b--6192fa47,1,Wenshi Touzi,Early Stage Venture,Wenshi Touzi,Series B,3,20000000,CNY,2939080,,,,33000000,CNY,4900089,Yes,,http://www.hezi.cc/,,Early Stage Venture,,"288,160"
2017-06-28,China Med-Safe Tech is a developer and producer of intelligent management and control systems for pharmaceutical consumables.,China Med-Safe Tech,https://www.crunchbase.com/organization/china-med-safe-tech,"Health Care, Internet of Things, Medical","Daxing, Beijing, China, Asia",Series B - China Med-Safe Tech,https://www.crunchbase.com/funding_round/china-med-safe-tech-series-b--faae02dd,1,JC Capital,Early Stage Venture,JC Capital,Series B,3,20000000,CNY,2940917,,,,33000000,CNY,5039935,Yes,,http://www.chinamed-safetech.com/,,Early Stage Venture,,"304,611"
2017-07-25,PalmDrive is an internet education technology company.,PalmDrive,https://www.crunchbase.com/organization/palmdrive,"Career Planning, Education, Internet","Haidian, Beijing, China, Asia",Angel Round - PalmDrive,https://www.crunchbase.com/funding_round/palmdrive-angel--93394ea4,1,Northern Light Venture Capital,Seed,Northern Light Venture Capital,Angel,3,3000000,USD,3000000,,,,4943174,USD,4943174,Yes,,http://www.palmdrive.cn/,$1M to $10M,Seed,,"304,843"
2017-08-01,DANFOO is a machine tool equipment leasing platform company.,DANFOO,https://www.crunchbase.com/organization/danfoo,"Industrial, Leasing, Machinery Manufacturing","Baoan, Guangdong, China, Asia",Angel Round - DANFOO,https://www.crunchbase.com/funding_round/danfoo-angel--f7cec6fb,1,Shenzhen Lihe Zaiwu Management Consulting,Seed,Shenzhen Lihe Zaiwu Management Consulting,Angel,1,8000000,CNY,1191334,,,,8000000,CNY,1191334,Yes,,http://danfoo.com,,Seed,,"304,871"
2017-07-26,DotC United Group creates and architects internet platforms to simplify globalization complexities,Dotc United Group,https://www.crunchbase.com/organization/dotc-united-group,"Android, Internet, iOS, Marketing, Mobile Apps, Software","Shanghai, Shanghai, China, Asia",Series B - Dotc United Group,https://www.crunchbase.com/funding_round/dotc-united-group-series-b--d7f3f472,1,Zeus Entertainment,Early Stage Venture,Zeus Entertainment,Series B,2,350000000,USD,350000000,794000000,USD,794000000,394809546,USD,394809546,Yes,,http://www.dotcunitedgroup.com/,,Early Stage Venture,,"305,993"
2017-08-22,Z CAM provides VR cameras and spherical video equipments.,Z CAM,https://www.crunchbase.com/organization/z-cam,"Consumer Electronics, Virtual Reality","Shenzhen, Guangdong, China, Asia",Series A - Z CAM,https://www.crunchbase.com/funding_round/z-cam-series-a--830d102f,1,"Beijing Zhangxing Touzi Guanli Co., Ltd.",Early Stage Venture,"Beijing Zhangxing Touzi Guanli Co., Ltd.",Series A,2,10000000,CNY,1500657,,,,13000000,CNY,1969437,Yes,,http://www.z-cam.com/,$1M to $10M,Early Stage Venture,,"306,043"
2017-08-08,"Haerbin Intelligence Robot Technology Co., Ltd is an intelligent robot development company.","Haerbin Intelligence Robot Technology Co., Ltd",https://www.crunchbase.com/organization/haerbin-intelligence-robot-technology-co-ltd,"Artificial Intelligence (AI), Robotics","Harbin, Heilongjiang, China, Asia","Series A - Haerbin Intelligence Robot Technology Co., Ltd",https://www.crunchbase.com/funding_round/haerbin-intelligence-robot-technology-co-ltd-series-a--5abde714,1,Step Venture Capital,Early Stage Venture,Step Venture Capital,Series A,2,10000000,CNY,1490426,,,,13000000,CNY,1948309,Yes,,http://www.irt-robot.com/,,Early Stage Venture,,"306,564"
